inspection_id,vehicle_vin,inspector_id,inspection_date,location_lat,location_lon,status,duration_minutes
INSP000231,A9TBWL9M1ZLHJ0YZQ,INS0041,2025-04-04 22:00:26.475509,37.380906,-121.931999,completed,56
INSP000232,4OVH7ZR69SLIA5W76,INS0036,2024-01-26 15:35:29.464703,37.21463,-122.082754,completed,34
INSP000233,4V7IHFEW4CLXXA61O,INS0031,2024-12-17 04:36:59.274986,34.09062,-118.245132,completed,36
INSP000234,SQSFMCKKC44N0LX0S,INS0026,2023-12-17 17:28:06.921321,33.369546,-111.91671,completed,43
INSP000235,F6VOLHUP3VVHTFWOS,INS0024,2023-11-20 19:15:03.213823,39.989894,-75.140513,completed,44
INSP000236,AAX0OQRJBQBWVRTPD,INS0039,2025-06-06 08:41:44.562435,33.991663,-118.32328,completed,30
INSP000237,F6Y7ZM1PSWZOTXQAB,INS0006,2025-01-21 16:12:12.799511,33.413149,-111.928814,completed,50
INSP000238,EWIKWO2PHTXDF3DXF,INS0036,2023-11-07 04:57:56.634864,33.588499,-112.099144,completed,57
INSP000239,7A06YPN45YY3LAF4W,INS0018,2024-01-12 11:30:32.041583,34.037679,-118.172071,in_progress,10
INSP000240,OBE3O1AKIWTTDUR79,INS0012,2023-09-03 20:44:41.751265,40.732253,-74.127683,completed,52
INSP000241,BHWSXSBKSJB9NERF2,INS0044,2024-08-04 11:47:14.998348,40.695386,-74.010943,failed,28
INSP000242,FHCED3KA8173OFRXN,INS0048,2024-01-15 19:17:57.014960,33.9678,-118.194188,completed,37
INSP000243,U1B7LBD7VIQPC302N,INS0015,2024-10-01 05:47:18.269052,32.854797,-96.843453,completed,48
INSP000244,7XJVE69OV2ULW7AOI,INS0007,2025-05-03 00:38:55.759134,29.303604,-98.585339,completed,50
INSP000245,GFAER7H4EC8FKKGBG,INS0044,2024-08-20 02:25:33.773384,41.840738,-87.621321,failed,44
INSP000246,1K7DWJKEFTVR886LS,INS0018,2023-11-28 12:38:55.226090,29.460401,-98.560148,completed,44
INSP000247,58WSDGRJDMK612B1G,INS0036,2024-10-26 14:36:56.903716,34.036979,-118.247968,completed,47
INSP000248,MI3BU5OOJ81G90HWQ,INS0015,2024-04-28 07:17:12.277421,37.398715,-121.941958,completed,37
INSP000249,E6742ZVL1775LOLTG,INS0010,2023-10-22 21:29:20.929876,40.696526,-73.990629,completed,48
INSP000250,EWIKWO2PHTXDF3DXF,INS0036,2023-10-10 00:09:36.535575,33.435142,-112.026729,completed,21
INSP000251,5KAYVIZ23IJJKMSZR,INS0002,2024-11-22 02:41:58.067859,34.072431,-118.123397,completed,45
INSP000252,ZRJIQ4MUX6MCBQ40S,INS0028,2024-04-02 12:30:45.096180,40.003699,-75.300604,completed,26
INSP000253,95HWFZC7NQIYGW2AK,INS0019,2024-05-12 05:36:15.928836,29.808924,-95.341616,completed,42
INSP000254,88ODXUIN1TQL7T0YX,INS0012,2024-07-07 07:53:03.029362,33.104509,-112.073348,completed,23
INSP000255,AD6QYKAMRHXYG5CTW,INS0050,2025-05-31 07:36:09.323440,32.797086,-96.816011,completed,55
INSP000256,9DUEO8BHE6E1CGZBQ,INS0033,2025-04-06 22:48:25.976416,39.957842,-75.228779,completed,45
INSP000257,IH7LXDC47WPC5R6TR,INS0007,2024-10-16 22:47:47.737941,32.682496,-117.200571,pending_review,36
INSP000258,2QJF3MYSRLH05NVVV,INS0035,2024-06-08 18:11:37.727153,40.651725,-73.996088,completed,42
INSP000259,G6KT91HHCUK7MVTEN,INS0046,2025-03-25 13:34:06.275553,29.784551,-95.274328,completed,26
INSP000260,QWRSDI6F8WW2VRIR4,INS0043,2024-07-05 23:18:07.249123,40.765807,-74.280939,completed,21
INSP000261,GHP0S4Z06M8FZZPHK,INS0043,2024-11-28 05:29:12.816776,37.227604,-122.095345,completed,39
INSP000262,EFFBENDL3AQYB13CB,INS0033,2024-02-25 20:49:25.357315,29.703422,-95.204546,completed,33
INSP000263,6C18JNMU71FI1G29D,INS0030,2023-09-09 00:14:36.822244,32.909225,-97.017932,completed,23
INSP000264,RGE0AX1B8BEC9ZK7F,INS0001,2024-10-01 21:48:02.804037,29.914408,-95.33037,failed,28
INSP000265,L67XWJ6CSNIL2JDNV,INS0002,2024-06-06 23:26:51.760889,34.210245,-118.245003,completed,53
INSP000266,MVQ3XH6V03QPDJT7U,INS0029,2024-09-27 10:39:09.537322,37.449122,-121.916974,completed,37
INSP000267,DHYYDREJSQIF0T45Q,INS0004,2024-01-05 18:16:30.038256,41.885064,-87.617646,completed,26
INSP000268,N7QS8URZZ66E7SD63,INS0048,2024-07-30 16:17:58.312261,32.877322,-96.80052,completed,57
INSP000269,25EXEEPXD0IQCGNAY,INS0017,2024-09-04 03:28:04.903248,34.156138,-118.37031,failed,27
INSP000270,JPIXGM4DD5NS9G885,INS0043,2024-06-25 20:28:16.467311,29.467022,-98.503697,failed,19
INSP000271,9YUXMPHRB4AT72MDT,INS0035,2025-05-18 19:05:25.267681,41.894594,-87.585903,completed,53
INSP000272,LOO2YCBQVZCEO31SS,INS0048,2024-04-16 11:52:02.606829,39.899448,-75.39292,completed,37
INSP000273,6CM1FKT7XA9E4F0JE,INS0046,2024-03-07 21:56:41.500990,40.60941,-73.898742,completed,46
INSP000274,K7F4W2BM07M3CJ9NM,INS0025,2024-09-23 10:48:51.991126,32.654994,-117.176546,completed,46
INSP000275,2EAB24ZE8CMYEUHUR,INS0006,2025-06-11 05:53:20.060258,34.017262,-118.123415,failed,29
INSP000276,UHJR8GYHS8XT12ZLG,INS0045,2023-09-16 19:18:24.211394,37.360235,-121.905167,failed,32
INSP000277,BIP5STEMY3C3BVAM6,INS0013,2023-07-27 19:27:01.674896,34.009349,-118.430565,completed,24
INSP000278,DAGANFAO2EQJ56GCQ,INS0049,2024-02-02 08:21:29.361578,29.358393,-98.48425,in_progress,21
INSP000279,K58PGX0JVWRLJX2UD,INS0014,2023-08-07 13:32:13.369824,29.656445,-95.307118,completed,43
INSP000280,YSWWDBHO1HCRMTGNY,INS0042,2024-07-08 06:29:41.896221,33.55428,-112.304618,pending_review,37
INSP000281,YEIFBEDM8PN8ZZYIU,INS0028,2025-03-16 23:06:30.699125,29.533191,-98.476844,completed,52
INSP000282,2966IG428GHYU44CV,INS0032,2024-03-02 03:32:22.715226,39.980158,-75.090621,failed,41
INSP000283,33YEAFV5W1FSFWIBQ,INS0031,2025-02-26 11:02:12.499332,41.722564,-87.700947,completed,44
INSP000284,LIIUH4FD9E9A4VU4G,INS0036,2024-12-23 19:55:33.618320,32.68471,-116.947565,failed,28
INSP000285,7HA6UJ3YBP8HMOVUT,INS0030,2024-02-15 02:50:05.779747,39.782184,-75.102097,completed,58
INSP000286,8NO17IC05IJ9DZHVW,INS0006,2024-11-08 23:03:38.328742,33.342509,-112.020041,completed,29
INSP000287,YNU08DGQ12EAQ7O8T,INS0031,2024-08-24 13:47:48.191340,37.377369,-121.741999,completed,55
INSP000288,4XDKID4NO72JAO5YA,INS0028,2023-11-19 13:33:11.029232,37.487373,-121.765972,completed,46
INSP000289,ID46HSDFIWWGQ0UWD,INS0019,2025-03-25 17:46:50.318709,41.931839,-87.279793,completed,24
INSP000290,O9T1KAA84BDIAZ5EV,INS0045,2025-04-16 05:42:39.467343,32.661089,-96.634671,completed,37
INSP000291,ZQGQ016KC973WZU9V,INS0015,2024-12-31 00:02:30.731752,37.477615,-121.850457,failed,41
INSP000292,5IWAOM3HY8PO7VO9Y,INS0031,2024-06-23 07:41:18.571766,29.607529,-95.449214,completed,58
INSP000293,IBASV15ZX471M5WQR,INS0004,2023-09-06 08:07:14.258166,33.931597,-118.280925,completed,36
INSP000294,55QBCGCP1ZRPM1CNY,INS0019,2024-01-26 07:17:22.892528,39.949765,-75.024298,failed,39
INSP000295,T74SQ4LITEWVDSQQI,INS0031,2025-02-05 23:09:03.975590,32.695807,-117.238108,completed,27
INSP000296,664SCUY04EKH4NTTN,INS0024,2025-05-17 05:25:16.631832,40.742454,-73.824452,completed,44
INSP000297,AE5DE68KIW789GJZY,INS0002,2024-04-01 22:28:16.141018,29.75548,-95.331549,completed,25
INSP000298,AFXBD94XJKBKYBP0U,INS0050,2023-11-28 15:39:39.360129,40.871466,-74.124504,completed,57
INSP000299,3XSP1YUZ5ZCX38GGO,INS0027,2023-09-16 07:12:41.377348,41.900898,-87.667506,completed,22
INSP000300,KDJX2291TXAWNGWJC,INS0010,2025-07-01 01:26:12.556943,32.703162,-96.720843,failed,36
INSP000301,3OXI8ZQQ659NC76HI,INS0021,2024-08-15 13:39:35.461610,32.660614,-117.251033,completed,51
INSP000302,8UO0TQX8Y293OIU4X,INS0006,2025-02-17 10:00:31.964434,32.781807,-96.698159,completed,56
INSP000303,6AQ37C6KCRU6KFUG8,INS0041,2024-08-28 20:52:23.747273,41.823485,-87.640501,completed,56
INSP000304,ID46HSDFIWWGQ0UWD,INS0038,2024-11-21 22:21:57.846334,29.740579,-95.225969,completed,22
INSP000305,C4VWF2KC243G3A86P,INS0032,2024-08-28 17:51:54.009519,32.883168,-96.834805,failed,40
INSP000306,UYXJYCFCPCWPAT0NU,INS0021,2023-07-29 01:26:13.662395,32.776386,-96.827354,completed,50
INSP000307,FHCED3KA8173OFRXN,INS0043,2025-02-04 11:36:38.451080,41.900688,-87.50457,completed,34
INSP000308,OEM4UVR8MQO4MXGWK,INS0036,2024-08-04 14:56:48.795758,29.622504,-98.438172,completed,49
INSP000309,COAF7D7OSYPTTZON3,INS0049,2024-08-04 10:44:43.186248,41.941675,-87.776188,in_progress,29
INSP000310,TO59EOYISMRD55TAU,INS0024,2024-01-12 23:02:14.918404,32.886972,-96.645591,completed,56
INSP000311,I1I1RZTZCON699RVW,INS0036,2024-11-23 23:41:47.427337,39.977252,-75.248518,completed,31
INSP000312,ZU9907YITFRYVTO3P,INS0026,2025-06-11 20:43:25.751108,34.012637,-118.396732,completed,33
INSP000313,F5BZ3GP7Y4OWSJAOX,INS0018,2024-07-19 07:19:01.737124,29.443611,-98.285443,failed,15
INSP000314,P17Q7X2KKE4KRM7O4,INS0039,2025-03-07 07:34:54.921670,40.761127,-74.05044,completed,53
INSP000315,C4FEZM0N2Q827RUW5,INS0002,2023-09-02 13:12:45.395285,40.017434,-75.044035,completed,22
INSP000316,IKX99D9J461X2ONEM,INS0013,2023-09-12 05:59:05.660972,39.966028,-75.135133,completed,54
INSP000317,2QJF3MYSRLH05NVVV,INS0034,2025-02-24 20:05:30.156700,32.641799,-117.112119,pending_review,35
INSP000318,MI3BU5OOJ81G90HWQ,INS0024,2023-08-17 17:24:37.849602,29.520248,-98.559625,completed,45
INSP000319,92PJX8XSDI2MX6496,INS0022,2024-11-29 14:55:42.426385,33.383497,-111.953033,completed,52
INSP000320,L67XWJ6CSNIL2JDNV,INS0013,2025-06-01 12:46:30.034357,29.341923,-98.500148,completed,36
INSP000321,QK1UWCSGDD8PP55ZN,INS0049,2025-05-08 22:33:37.146729,37.369432,-121.957295,completed,39
INSP000322,EJB27WJM7XADRKUSE,INS0036,2025-03-24 18:55:30.172946,40.57936,-73.911431,completed,39
INSP000323,P17Q7X2KKE4KRM7O4,INS0021,2025-02-12 13:21:42.311605,33.3764,-111.832851,completed,57
INSP000324,2UV1L01UW8Z9QMZXV,INS0013,2023-10-13 17:08:58.657072,41.915541,-87.597404,completed,36
INSP000325,3S7CT9K5WVPIT5BPI,INS0004,2024-07-08 13:53:37.983058,29.515004,-98.496298,completed,21
INSP000326,2JJPLY38RHBW9TH5U,INS0017,2024-01-22 09:51:15.007789,40.677933,-74.143508,in_progress,22
INSP000327,HLFBXXSOV1DP2OVOV,INS0011,2025-03-13 15:50:47.528841,41.060598,-74.00986,pending_review,22
INSP000328,VBBB5T03RL9NJ7PR1,INS0003,2025-01-17 10:09:40.422201,40.70423,-74.065005,completed,37
INSP000329,NH2XXWFLRAI47PKQL,INS0025,2025-07-13 18:21:04.140847,40.700964,-74.08921,completed,47
INSP000330,G3WBCL3F5MMYEKNZ3,INS0037,2025-02-15 05:04:58.334763,29.819068,-95.195505,completed,50
INSP000331,I7H5RA7KOW77XIS6Z,INS0013,2024-10-22 16:10:29.174396,40.734615,-73.97411,failed,33
INSP000332,HABMSM7D4XJ0WOUT4,INS0046,2024-01-23 16:32:08.415655,40.644891,-74.129759,pending_review,35
INSP000333,VSBN0QQBOA865B8HP,INS0034,2025-04-12 07:49:09.222932,40.71956,-74.099306,completed,51
INSP000334,QK1OQFDBEXOP9G01H,INS0048,2023-08-04 21:22:02.136684,32.606431,-117.018498,pending_review,15
INSP000335,0I1D6H17FU13G32SP,INS0013,2024-05-30 23:03:08.700066,33.320863,-112.012152,completed,38
INSP000336,03KLLZVR6NU5NF1TC,INS0008,2024-03-21 05:06:54.612426,37.173526,-121.786724,completed,45
INSP000337,NVIYGA59VXUWKR99C,INS0026,2025-01-28 13:40:23.485816,39.847672,-74.94993,pending_review,31
INSP000338,FOEI5R9MQY8799YF3,INS0040,2025-06-26 21:11:22.884904,37.369687,-121.870434,failed,18
INSP000339,XZ51DHXOZT59QOS36,INS0003,2024-01-24 14:49:27.824147,40.756718,-73.969089,completed,30
INSP000340,H0C06NS8GHTAWHFPX,INS0031,2024-02-16 16:23:54.859467,29.471041,-98.533476,completed,28
INSP000341,8UYSJK9W3G8TUDV9U,INS0019,2025-05-13 02:30:22.231987,32.69406,-96.805343,completed,48
INSP000342,QKN74I77BDSUW4VQ6,INS0024,2024-11-14 01:06:37.531508,29.53001,-98.59035,pending_review,33
INSP000343,NPVLOR9XH9RNV1JZL,INS0022,2024-02-03 20:07:57.448409,41.882093,-87.650135,completed,38
INSP000344,LT127PZ6J82NVOIKP,INS0039,2024-07-26 11:18:35.403449,37.147295,-121.944764,completed,51
INSP000345,3WYSBRLQMU11YHLUO,INS0016,2025-02-03 20:20:02.767216,32.669239,-96.958627,completed,45
INSP000346,XB4FXXW5P1ANQ0NKE,INS0039,2024-06-26 21:59:48.764481,39.885164,-75.293622,completed,32
INSP000347,WH6XEAWYVY9ZQNA9J,INS0043,2024-07-10 10:19:04.422296,33.373392,-112.10442,completed,44
INSP000348,TPDXXJ7JYWR2OZ1I6,INS0050,2024-05-02 03:53:10.703981,39.95972,-75.152198,pending_review,29
INSP000349,NWILT6ZAPZ9WUQXHP,INS0050,2025-04-17 19:43:05.386941,32.578188,-117.021856,completed,32
INSP000350,8YHM0188NWOK8CLBO,INS0001,2025-03-29 12:41:48.215476,33.530403,-112.005489,failed,22
INSP000351,NFK0LJMEA3DDO89ZQ,INS0042,2023-10-18 15:09:56.578783,41.866557,-87.582045,pending_review,20
INSP000352,ES2ELNVGEEM5CD8V1,INS0032,2023-12-03 02:37:38.468206,41.892417,-87.751978,completed,31
INSP000353,P9YJI8IQ4DTNYTSC4,INS0007,2024-02-16 01:52:30.721047,41.938281,-87.475494,completed,55
INSP000354,6AQ37C6KCRU6KFUG8,INS0037,2024-06-09 18:17:12.564358,29.685494,-95.290979,completed,20
INSP000355,DLFVVRNIJK9F92XI4,INS0009,2024-04-04 07:46:54.033257,29.354586,-98.506536,pending_review,39
INSP000356,W6XNQBDE6IT8MPFPU,INS0022,2025-02-19 19:33:23.828344,33.975534,-118.360118,completed,40
INSP000357,PB620NE2QEPO62NYG,INS0030,2024-10-13 15:46:34.870446,34.068753,-118.235016,completed,23
INSP000358,HF2FYPWRQ37F0SW3A,INS0015,2023-11-23 01:42:02.343812,29.752602,-95.501388,completed,55
INSP000359,HCSP8HSYLFH18PVQQ,INS0029,2025-04-06 02:52:30.300853,29.688534,-95.345108,completed,32
INSP000360,DELGSYK9QI734K1VK,INS0030,2025-07-02 12:54:48.854688,29.891996,-95.393934,completed,31
INSP000361,BNA8XN7S1VILQ1HFM,INS0015,2025-01-31 12:42:07.034782,29.852338,-95.609377,completed,40
INSP000362,NRU41TTQW85WXM0YY,INS0048,2024-07-13 07:55:04.365800,32.632665,-117.028185,completed,41
INSP000363,QEGLFFKSDMPXKXRVE,INS0010,2025-06-07 17:59:57.003367,34.037765,-118.37844,completed,46
INSP000364,H2P152BTPGS4DFH4L,INS0024,2024-12-30 11:28:17.850056,39.892834,-75.038465,completed,43
INSP000365,3VYD583MB8HMT8U20,INS0038,2024-12-09 04:35:55.270915,33.514854,-112.192537,completed,45
INSP000366,3NM7OH2UGNSH1U5OR,INS0037,2025-02-23 01:59:50.914406,37.398904,-121.901028,completed,29
INSP000367,PAJRJI1BAHVFHMEJG,INS0033,2025-06-16 16:02:17.283743,29.735652,-95.452807,completed,48
INSP000368,6ZTEFEHX2BT869595,INS0009,2023-08-09 04:31:35.038715,34.058771,-118.212838,completed,39
INSP000369,HC4NSM2XRU00RAMCT,INS0030,2024-02-08 13:10:40.806618,41.901385,-87.473734,in_progress,29
INSP000370,Q71QJCRAGC8ZVJWVK,INS0018,2024-07-12 09:49:20.686362,34.085277,-118.232296,in_progress,22
INSP000371,DP7EEEFICXKUMV8YX,INS0025,2023-09-27 08:22:32.292535,40.07852,-74.992744,pending_review,36
INSP000372,3FGC7EVEL8LYG9Y9W,INS0033,2024-06-12 17:26:26.489486,37.292233,-121.781701,completed,59
INSP000373,AJUWEA6LM7JM5QLUB,INS0034,2024-10-14 02:18:50.712102,29.267762,-98.529866,completed,53
INSP000374,DIRXU4SFU8XR71WWE,INS0024,2023-12-10 04:33:07.114748,32.82728,-96.71825,completed,57
INSP000375,TRB0RT6JTUTE0R3F9,INS0021,2024-09-07 14:02:07.129574,33.303359,-111.903814,completed,51
INSP000376,KE8JISGWX9O5JV40I,INS0010,2024-09-14 07:07:45.106191,33.404352,-112.211634,completed,33
INSP000377,5RTG9CQF85743CN01,INS0048,2024-04-21 23:24:17.712214,37.28126,-122.042161,completed,27
INSP000378,8VVI8DFDXLM8MSI50,INS0030,2025-01-17 21:16:56.222102,32.638397,-117.18923,completed,46
INSP000379,T21L5BCJHJTWQP42Y,INS0039,2024-07-22 14:29:30.209161,41.801902,-87.62863,completed,58
INSP000380,YVH1BMRADQ6HMCCP8,INS0003,2024-03-02 22:31:20.091564,41.857768,-87.715406,pending_review,39
INSP000381,S8BO8P7MPIK3AGUO5,INS0013,2023-08-06 10:25:37.171700,29.589004,-98.466766,completed,37
INSP000382,ZL9M8YNIE8HOERPJ7,INS0014,2024-05-04 02:15:20.145780,41.831427,-87.566329,completed,58
INSP000383,2JC6Q94VH1ICCKQI3,INS0006,2023-07-31 02:47:04.743552,32.720579,-96.755708,pending_review,36
INSP000384,59Y5WZTQ7RXWK5JS1,INS0049,2024-02-08 09:48:12.790245,39.984606,-75.402434,completed,37
INSP000385,O310YM4XPD9SOAXFJ,INS0036,2024-03-21 06:05:46.791395,33.904803,-118.35629,completed,51
INSP000386,9PMO36DU4U4IUJAZB,INS0021,2024-10-01 19:02:47.564488,29.389278,-98.492272,completed,51
INSP000387,7HG9WUGJH699QNG15,INS0007,2024-02-16 06:34:39.516260,29.760404,-95.429163,completed,52
INSP000388,GWB934IM3JW9RANAV,INS0020,2025-01-21 11:24:20.092285,40.870745,-74.053472,completed,43
INSP000389,0C95LWASTB8FJ3IMY,INS0037,2023-11-27 22:26:41.965759,32.824801,-96.812822,completed,38
INSP000390,Y4EOMGEWO9RN62MF4,INS0028,2025-01-13 03:53:52.737227,29.425942,-98.438781,completed,30
INSP000391,FSYM2LQ3B36MF2NBY,INS0015,2024-01-16 10:48:01.390198,32.691718,-117.194586,completed,22
INSP000392,HU1NTX67OQ9FMUGR4,INS0024,2024-03-16 21:33:44.556210,29.416629,-98.342202,pending_review,35
INSP000393,RP0NYU6RD35ZWRK5W,INS0048,2024-10-14 23:49:30.432135,29.597573,-98.544333,completed,48
INSP000394,268VO33UF0DBDQISI,INS0041,2023-08-06 15:28:47.540234,39.954055,-75.067082,completed,57
INSP000395,5XN98PV51Y7X1A21C,INS0030,2024-09-09 00:39:01.664848,40.800945,-73.940914,pending_review,35
INSP000396,YHLV1Z92EF1SVSXKT,INS0026,2024-03-28 23:55:49.561706,29.370258,-98.520261,completed,50
INSP000397,DY3AQNM0UPUIIK2MR,INS0027,2024-07-23 21:57:28.896959,29.603167,-98.709797,pending_review,40
INSP000398,9YUXMPHRB4AT72MDT,INS0038,2025-01-11 16:25:38.346645,40.651691,-73.96077,completed,54
INSP000399,LJ7Q4HKEUPTNST226,INS0006,2023-10-23 04:22:03.821135,32.824492,-96.764597,completed,27
INSP000400,81KEJ6EGDWP4VQMJH,INS0034,2024-05-30 16:37:12.637613,40.902098,-73.913884,completed,39
INSP000401,T2BLRS7Q4ZU00UHKT,INS0047,2024-10-15 11:09:22.588866,32.664329,-117.300094,failed,22
INSP000402,2EAB24ZE8CMYEUHUR,INS0041,2025-02-04 22:14:07.648729,29.492176,-98.59735,completed,34
INSP000403,MT6D2KQD6Y465B8KP,INS0014,2025-04-24 19:57:48.594568,29.737032,-95.443087,pending_review,25
INSP000404,5C04VVSOABKRRNA2T,INS0008,2024-02-10 00:54:35.138192,29.637835,-98.482675,completed,43
INSP000405,NCF752FEH48GRGO7F,INS0043,2024-03-08 08:09:05.426904,33.618327,-112.03072,completed,20
INSP000406,DO0H7WYFYK3TD5JH8,INS0044,2024-01-01 09:34:55.068466,29.376976,-98.481008,completed,35
INSP000407,AJUWEA6LM7JM5QLUB,INS0020,2025-01-10 20:44:28.849617,37.151696,-121.932853,completed,33
INSP000408,UYXJYCFCPCWPAT0NU,INS0040,2024-09-25 17:42:46.635891,40.704605,-74.048479,pending_review,36
INSP000409,FQ4H4Q3FGFDNOAB0T,INS0037,2024-09-22 12:15:57.828852,41.804525,-87.671186,completed,57
INSP000410,N6V0LQWIUE32UD6MJ,INS0026,2024-08-30 06:29:18.834870,40.53868,-74.176255,completed,55
INSP000411,6GU3Y3O4O3XDHW4TL,INS0050,2024-09-23 00:42:43.682860,29.732944,-95.487629,completed,59
INSP000412,C4VWF2KC243G3A86P,INS0010,2023-11-19 01:15:30.083027,40.700849,-73.953328,in_progress,21
INSP000413,NKXCB1BFGCYWB2D22,INS0042,2024-03-17 14:26:07.818022,32.553616,-117.218177,completed,59
INSP000414,QVFGONBJD18010BWK,INS0007,2025-02-18 18:52:50.045677,37.438963,-122.062113,completed,57
INSP000415,2UBKNX0UILGKRX3Y9,INS0045,2024-05-27 08:21:55.211007,33.315837,-112.056204,pending_review,32
INSP000416,8K0NSXBIMV96VP769,INS0015,2025-04-15 08:37:02.181248,33.404137,-112.219934,completed,48
INSP000417,ERZ3N5DTYZUGWICZT,INS0045,2023-08-05 10:49:11.811338,29.722634,-95.304154,completed,44
INSP000418,MYYRFO3AB8CRDREWC,INS0046,2024-04-18 14:59:22.641506,32.689164,-117.204305,completed,40
INSP000419,09ZBFPDB8A90R41JU,INS0038,2024-07-17 22:55:08.057055,29.833154,-95.359008,completed,27
INSP000420,YEYJUZCPNDDQHAGTA,INS0036,2025-04-28 10:41:43.713624,32.605358,-117.182207,completed,52
INSP000421,UZL8NWLXHUMLBQG0G,INS0041,2023-09-22 04:50:47.930351,39.999201,-75.119896,pending_review,32
INSP000422,N4ZXDBF0LTWFHOA4Q,INS0033,2025-05-11 10:00:54.323365,32.855893,-96.993735,completed,41
INSP000423,4O6TKAPFNQJGCNN3I,INS0026,2024-06-13 09:46:30.846802,41.972311,-87.602075,completed,32
INSP000424,IXREW9NG8N37JUR2B,INS0032,2023-09-11 18:47:54.134352,41.883941,-87.717146,completed,58
INSP000425,YEWQ5YT2VOOMQYIW1,INS0008,2025-02-12 01:29:43.739084,33.90565,-118.324253,completed,56
INSP000426,T74SQ4LITEWVDSQQI,INS0044,2025-05-24 12:40:17.199009,32.739628,-96.712778,failed,25
INSP000427,2LK7PJC3CHZG2T8LS,INS0028,2024-12-26 20:46:37.537307,41.959541,-87.65705,completed,30
INSP000428,69K9WRENS7N8B4STY,INS0031,2025-06-02 06:05:19.717799,32.706387,-96.888545,completed,48
INSP000429,2QJF3MYSRLH05NVVV,INS0041,2024-11-13 22:11:07.644192,29.80333,-95.348346,in_progress,10
INSP000430,4MO2N0UIH52XVIN6T,INS0029,2024-06-25 21:51:58.504651,32.727559,-117.006305,in_progress,14
INSP000431,9Q5A3BIM7LOIGHV3E,INS0034,2025-06-27 23:51:43.187213,33.504084,-112.180566,pending_review,44
INSP000432,89WB196LZ30TC3E7V,INS0014,2024-08-06 20:05:25.575301,32.771657,-96.763265,pending_review,39
INSP000433,PB620NE2QEPO62NYG,INS0037,2023-12-14 20:51:39.802308,40.051937,-75.013097,completed,48
INSP000434,DLWRURWOH5996U4M1,INS0036,2023-12-24 20:55:10.751066,39.813983,-74.962939,completed,49
INSP000435,FOEI5R9MQY8799YF3,INS0047,2025-05-28 12:24:48.297569,29.357015,-98.538319,in_progress,29
INSP000436,MBUWF89WUUFGY7V5Q,INS0035,2024-04-30 05:50:49.473721,34.098404,-117.956779,in_progress,16
INSP000437,40QQQP77PYF15T0OZ,INS0042,2024-03-10 20:47:22.996324,29.715084,-95.266985,completed,31
INSP000438,LIIUH4FD9E9A4VU4G,INS0023,2023-08-05 10:44:08.705587,37.170642,-121.977148,completed,38
INSP000439,DFCH343MCGYB4BLD7,INS0007,2024-12-19 03:15:44.687377,40.600701,-73.937414,pending_review,24
INSP000440,D8JHRO8V6BC74FQMJ,INS0038,2025-01-16 08:31:16.260653,29.622986,-95.387139,failed,29
INSP000441,31QV4643HEW9GKVH1,INS0042,2024-03-22 15:40:12.515145,29.77104,-95.373078,failed,37
INSP000442,7AQY0EOUBWTZO5GTD,INS0037,2023-08-28 23:52:21.939294,34.105987,-118.135176,completed,43
INSP000443,K58PGX0JVWRLJX2UD,INS0040,2023-09-17 05:20:03.318043,40.715878,-74.027496,completed,56
INSP000444,Y6IL2Q9FQMNKJ9MKY,INS0017,2024-05-18 14:30:29.699978,40.796047,-74.007266,completed,25
INSP000445,1NRZNHPGSL2GEBOKX,INS0004,2024-01-11 13:07:19.833843,34.082805,-118.225092,completed,55
INSP000446,VRA8JEJU1K3VPM62W,INS0029,2023-12-13 22:25:19.942804,42.158159,-87.566827,completed,43
INSP000447,B3UPAH5LT64OUW1VB,INS0007,2024-11-05 05:36:22.027105,40.776936,-73.99988,completed,37
INSP000448,XFYHSOW0PLSHZKA3P,INS0005,2023-09-25 12:27:26.197030,30.086008,-95.234618,completed,52
INSP000449,3F1P0BH4VPPQD51D5,INS0033,2024-06-01 19:30:50.828302,37.345731,-121.782931,completed,54
INSP000450,8WYGSQ9MNC4OC404F,INS0005,2025-05-23 07:27:47.351223,32.750597,-96.789602,completed,40
INSP000451,9YUXMPHRB4AT72MDT,INS0002,2024-07-29 19:42:43.237885,40.700166,-74.134273,pending_review,29
INSP000452,MK7G4NT14KX3YZWE4,INS0038,2024-02-06 09:40:52.409701,32.854816,-96.849819,completed,31
INSP000453,CUFMCNJ717YUP4SKZ,INS0033,2025-06-13 09:47:22.464026,32.697192,-96.681064,completed,23
INSP000454,NRPTLOIWE15B6Z2MU,INS0012,2025-05-14 17:32:20.167533,29.808535,-95.504384,completed,46
INSP000455,T21L5BCJHJTWQP42Y,INS0046,2023-12-14 12:59:03.522197,34.223659,-118.507804,completed,56
INSP000456,TEFCNWNE1JAF8I3W7,INS0035,2024-12-02 00:34:14.481645,41.821761,-87.566981,completed,27
INSP000457,WIITHT1NS4N0832IZ,INS0044,2024-08-21 04:51:27.131016,37.42509,-121.905589,completed,47
